ruler,frequency,roi_2.numLooks,key_resp_5.keys,rdtDropTime,rdtPressTime,reactionPress.keys,participant,block_number,fixation_cond,trialNumber,rt,identifier
BW,Low,1,space,1,1.3018692000187,g,21539,4,peripheral,10,301.8692000187002,21539_4
RG,High,1,space,1,1.36843780003255,g,21539,4,peripheral,11,368.43780003255233,21539_4
RG,Low,1,space,3.5,3.80136330000823,g,21539,4,peripheral,12,301.36330000823364,21539_4
RG,Low,0,space,1,1.28337349998765,g,21539,4,peripheral,13,283.37349998764694,21539_4
RG,High,0,space,4,4.38338259997545,g,21539,4,peripheral,14,383.3825999754481,21539_4
BW,High,1,space,4.999999999999999,5.35097930004122,g,21539,4,peripheral,15,350.97930004121827,21539_4
BW,High,17,space,1,1.35111119999783,g,21539,4,peripheral,16,351.11119999783114,21539_4
BW,High,1,space,2.5,2.81828980002319,g,21539,4,peripheral,17,318.2898000231944,21539_4
BW,Low,2,space,4.999999999999999,5.28359710000223,g,21539,4,peripheral,18,283.5971000022264,21539_4
RG,Low,0,space,2.5,2.80104420002317,g,21539,4,peripheral,19,301.04420002317056,21539_4
BW,High,2,space,2,2.31721900001867,g,21539,4,peripheral,20,317.21900001866743,21539_4
RG,High,0,space,2,2.34975980001036,g,21539,4,peripheral,21,349.7598000103608,21539_4
RG,High,1,space,5.5,5.85049639997305,g,21539,4,peripheral,22,350.4963999730535,21539_4
RG,Low,2,space,4.500000000000001,4.78512349998346,g,21539,4,peripheral,23,285.1234999834551,21539_4
BW,Low,3,space,2.5,2.81883639999432,g,21539,4,peripheral,24,318.8363999943249,21539_4
RG,Low,4,space,3.0000000000000004,3.30087269999785,g,21539,4,peripheral,25,300.8726999978526,21539_4
BW,Low,0,space,1,1.26797330001136,g,21539,4,peripheral,27,267.9733000113629,21539_4
RG,Low,0,space,4,4.3177858000272,g,21539,4,peripheral,28,317.78580002719536,21539_4
BW,High,1,space,3.5,3.76785250002286,g,21539,4,peripheral,29,267.8525000228551,21539_4
RG,High,4,space,6.5,6.86809609999182,g,21539,4,peripheral,30,368.096099991817,21539_4
BW,High,0,space,4.500000000000001,4.80248080001911,g,21539,4,peripheral,31,302.4808000191115,21539_4
BW,Low,1,space,1,1.36803030001465,g,21539,4,peripheral,32,368.0303000146523,21539_4
BW,Low,4,space,1,1.26711910002632,g,21539,3,central,1,267.1191000263209,21539_3
BW,High,2,space,4,4.30116049997741,g,21539,3,central,2,301.16049997741356,21539_3
RG,Low,16,space,2.5,2.90085450001061,g,21539,3,central,3,400.8545000106096,21539_3
RG,Low,2,space,6.5,6.88422239996726,g,21539,3,central,4,384.22239996725693,21539_3
RG,High,5,space,2,2.33424809999997,g,21539,3,central,5,334.24809999996796,21539_3
BW,High,0,space,6,6.31686449999688,g,21539,3,central,6,316.86449999688193,21539_3
RG,High,4,space,1.5,1.85076890001073,g,21539,3,central,7,350.7689000107348,21539_3
BW,Low,3,space,3.5,3.80010140000377,g,21539,3,central,8,300.10140000376896,21539_3
BW,High,3,space,4.999999999999999,5.30086720001418,g,21539,3,central,9,300.86720001418234,21539_3
RG,High,2,space,8,8.26804200001061,g,21539,3,central,10,268.0420000106096,21539_3
BW,Low,3,space,1,1.31787730002543,g,21539,3,central,12,317.8773000254296,21539_3
BW,Low,4,space,2,2.28512319998117,g,21539,3,central,13,285.1231999811721,21539_3
RG,Low,2,space,3.0000000000000004,3.31658240000252,g,21539,3,central,14,316.58240000251635,21539_3
RG,Low,5,space,6,6.35116870002821,g,21539,3,central,15,351.1687000282109,21539_3
BW,High,2,space,1,1.25054740003543,g,21539,3,central,16,250.54740003542952,21539_3
RG,Low,1,space,2.5,2.81816409999738,g,21539,3,central,17,318.16409999737516,21539_3
BW,Low,1,space,1.5,1.90118950000033,g,21539,3,central,18,401.18950000032805,21539_3
BW,High,2,space,7.500000000000001,7.85032859997591,g,21539,3,central,19,350.3285999759091,21539_3
BW,High,1,space,6.5,6.81801719998475,g,21539,3,central,20,318.01719998475164,21539_3
RG,High,2,space,3.5,3.78348780004308,g,21539,3,central,21,283.4878000430758,21539_3
BW,Low,1,space,1,1.28422969998792,g,21539,3,central,22,284.2296999879179,21539_3
RG,High,1,space,1,1.26720849995036,g,21539,3,central,23,267.2084999503568,21539_3
RG,Low,2,space,1.5,1.86714889999712,g,21539,3,central,24,367.14889999711886,21539_3
BW,Low,1,space,2.5,2.69989910000004,g,21539,3,central,26,199.89910000003874,21539_3
RG,Low,3,space,4.999999999999999,5.28390209999634,g,21539,3,central,27,283.9020999963413,21539_3
BW,Low,1,space,4.999999999999999,5.28405249997741,g,21539,3,central,28,284.052499977407,21539_3
RG,Low,1,space,2.5,2.81778649997432,g,21539,3,central,29,317.78649997431785,21539_3
RG,High,1,space,6,6.30086099996697,g,21539,3,central,30,300.8609999669716,21539_3
BW,High,1,space,1.5,1.85106870002346,g,21539,3,central,31,351.0687000234607,21539_3
BW,High,1,space,2,2.33442279999144,g,21539,3,central,32,334.4227999914442,21539_3
BW,High,60,space,3.5,3.8838041000417434,g,21539,2,central,1,383.8041000417438,21539_2
BW,Low,7,space,1,1.2673566999728791,g,21539,2,central,2,267.35669997287914,21539_2
RG,Low,4,None,1.5,1.8338988000177778,g,21539,2,central,4,333.8988000177776,21539_2
BW,Low,64,space,3.0000000000000004,3.2670816000318155,g,21539,2,central,5,267.081600031815,21539_2
BW,High,5,space,8,8.316957800008822,g,21539,2,central,6,316.95780000882223,21539_2
RG,High,0,space,4,4.317453900002874,g,21539,2,central,7,317.45390000287443,21539_2
RG,Low,7,space,3.5,3.9330602000118233,g,21539,2,central,8,433.0602000118233,21539_2
BW,High,4,space,2.5,2.8507138999993913,g,21539,2,central,10,350.71389999939174,21539_2
BW,High,0,space,6,6.300167199980933,g,21539,2,central,11,300.1671999809332,21539_2
RG,Low,1,space,2.5,2.817123500048183,g,21539,2,central,12,317.1235000481829,21539_2
BW,Low,36,space,3.0000000000000004,3.2837396999821067,g,21539,2,central,13,283.73969998210623,21539_2
RG,Low,0,space,1,1.3333378999959677,g,21539,2,central,14,333.3378999959675,21539_2
BW,Low,1,space,1.5,1.7674901999998838,g,21539,2,central,15,267.49019999988377,21539_2
RG,High,1,space,8,8.33429279999109,g,21539,2,central,16,334.29279999108985,21539_2
BW,High,4,space,4,4.317765000043437,g,21539,2,central,17,317.7650000434369,21539_2
RG,Low,2,space,4.500000000000001,4.90115320001496,g,21539,2,central,18,401.1532000149591,21539_2
BW,High,1,space,4.999999999999999,5.266596600005869,g,21539,2,central,19,266.59660000586973,21539_2
BW,Low,23,space,7.500000000000001,7.767229899996892,g,21539,2,central,21,267.2298999968907,21539_2
RG,Low,2,space,6,6.300983200024348,g,21539,2,central,22,300.98320002434775,21539_2
BW,Low,0,space,1.5,1.7836069999611937,g,21539,2,central,23,283.60699996119365,21539_2
RG,High,1,space,1.5,1.9170390000217594,g,21539,2,central,24,417.03900002175965,21539_2
RG,High,1,space,1,1.334499099990353,g,21539,2,central,25,334.499099990353,21539_2
RG,Low,9,space,1,1.3676248000119813,g,21539,2,central,26,367.6248000119813,21539_2
BW,High,2,space,1,1.3501192000112496,g,21539,2,central,27,350.11920001124963,21539_2
BW,Low,0,space,6.5,6.733791899983771,g,21539,2,central,28,233.79189998377115,21539_2
RG,High,2,space,1,1.3669493999914266,g,21539,2,central,29,366.9493999914266,21539_2
RG,Low,1,space,1.5,1.7839812999591231,g,21539,2,central,30,283.98129995912313,21539_2
BW,Low,2,space,1.5,1.7667781000491232,g,21539,2,central,31,266.77810004912317,21539_2
BW,High,4,space,3.5,3.767346499953419,g,21539,2,central,32,267.34649995341897,21539_2
BW,Low,8,None,1,1.318022999970708,g,21539,1,peripheral,1,318.02299997070804,21539_1
RG,Low,2,None,3.0000000000000004,3.3010429999558255,g,21539,1,peripheral,2,301.0429999558246,21539_1
BW,High,1,None,1.5,1.7507915000314824,g,21539,1,peripheral,3,250.79150003148243,21539_1
BW,Low,4,None,2,2.3505235000047833,g,21539,1,peripheral,4,350.5235000047837,21539_1
RG,High,1,None,4.500000000000001,4.867967199999839,g,21539,1,peripheral,5,367.96719999983816,21539_1
BW,High,4,None,1.5,1.7680946000036784,g,21539,1,peripheral,6,268.09460000367835,21539_1
RG,High,2,None,4,4.417805200035218,g,21539,1,peripheral,7,417.80520003521815,21539_1
RG,Low,4,None,2,2.384032800036948,g,21539,1,peripheral,8,384.0328000369482,21539_1
RG,High,2,None,2.5,2.800633499980904,g,21539,1,peripheral,9,300.63349998090416,21539_1
BW,Low,2,None,1,1.2683930000057444,g,21539,1,peripheral,11,268.3930000057444,21539_1
RG,Low,5,None,1,1.2510836999863386,g,21539,1,peripheral,12,251.08369998633862,21539_1
RG,High,95,space,3.0000000000000004,3.3178789999801666,g,21539,1,peripheral,13,317.8789999801661,21539_1
BW,Low,3,None,5.5,5.80036440002732,g,21539,1,peripheral,14,300.3644000273198,21539_1
BW,High,115,space,3.5,3.767096000025049,g,21539,1,peripheral,15,267.09600002504885,21539_1
RG,Low,61,space,4.999999999999999,5.284358900040388,g,21539,1,peripheral,16,284.358900040389,21539_1
BW,High,19,space,3.0000000000000004,3.301075600029435,g,21539,1,peripheral,17,301.07560002943455,21539_1
RG,High,42,space,1.5,1.9174583000130951,g,21539,1,peripheral,18,417.45830001309514,21539_1
RG,High,3,None,2,2.4170655999914743,g,21539,1,peripheral,19,417.0655999914743,21539_1
BW,Low,48,space,7,7.250905399967451,g,21539,1,peripheral,21,250.90539996745065,21539_1
RG,Low,16,None,7.500000000000001,7.817572599975392,g,21539,1,peripheral,22,317.5725999753913,21539_1
BW,Low,5,None,1.5,1.8011692000436597,g,21539,1,peripheral,23,301.16920004365966,21539_1
RG,Low,11,None,6,6.334613200044259,g,21539,1,peripheral,24,334.61320004425943,21539_1
BW,Low,2,None,4.999999999999999,5.383923200017307,g,21539,1,peripheral,25,383.92320001730786,21539_1
RG,Low,5,None,6,6.30015900003491,g,21539,1,peripheral,26,300.1590000349097,21539_1
BW,Low,2,None,2,2.250822199974209,g,21539,1,peripheral,27,250.82219997420907,21539_1
BW,High,1,None,3.0000000000000004,3.3009310999768786,g,21539,1,peripheral,28,300.93109997687816,21539_1
RG,Low,32,None,2,2.3503508000285365,g,21539,1,peripheral,30,350.35080002853647,21539_1
BW,High,43,space,1.5,1.8174760999972932,g,21539,1,peripheral,31,317.47609999729275,21539_1
BW,Low,1,None,6.5,6.83265509991907,g,21358,4,peripheral,1,332.65509991906583,21358_4
BW,High,1,None,8,8.4669234000612,g,21358,4,peripheral,2,466.92340006120503,21358_4
RG,High,2,None,1,1.4503207000671,g,21358,4,peripheral,3,450.3207000670957,21358_4
RG,Low,1,None,3.0000000000000004,3.38427949999459,g,21358,4,peripheral,4,384.2794999945904,21358_4
BW,High,1,None,2,2.45012850000057,g,21358,4,peripheral,5,450.1285000005737,21358_4
RG,High,2,None,8,8.41737670009024,g,21358,4,peripheral,6,417.3767000902444,21358_4
BW,Low,1,None,1.5,1.81731339998078,g,21358,4,peripheral,7,317.313399980776,21358_4
RG,Low,2,None,1.5,1.81715200003237,g,21358,4,peripheral,8,317.1520000323651,21358_4
BW,Low,1,None,7,7.40144749998581,g,21358,4,peripheral,9,401.44749998580664,21358_4
RG,High,1,None,1,1.50066139991395,g,21358,4,peripheral,10,500.66139991395175,21358_4
RG,Low,2,None,7,7.31704560003709,g,21358,4,peripheral,11,317.04560003708957,21358_4
BW,High,10,None,4.999999999999999,5.43435309990309,g,21358,4,peripheral,12,434.3530999030927,21358_4
RG,High,1,None,3.5,3.95097770006396,g,21358,4,peripheral,13,450.9777000639592,21358_4
BW,Low,2,None,4.999999999999999,5.35072909994051,g,21358,4,peripheral,14,350.7290999405095,21358_4
BW,High,1,None,1,1.38366689998657,g,21358,4,peripheral,16,383.6668999865651,21358_4
BW,Low,4,None,6.5,6.80039360001683,g,21358,4,peripheral,17,300.39360001683235,21358_4
RG,High,7,None,2,2.38360649999231,g,21358,4,peripheral,18,383.606499992311,21358_4
BW,High,1,None,4,4.45124389999546,g,21358,4,peripheral,19,451.2438999954611,21358_4
BW,Low,8,None,7,7.26736559998244,g,21358,4,peripheral,20,267.36559998243956,21358_4
BW,High,4,None,6,6.40139150002506,g,21358,4,peripheral,21,401.3915000250563,21358_4
RG,High,5,None,1,1.51692620001268,g,21358,4,peripheral,22,516.9262000126764,21358_4
RG,Low,9,None,1,1.3172325999476,g,21358,4,peripheral,23,317.23259994760156,21358_4
RG,Low,1,None,3.0000000000000004,3.33476589992642,g,21358,4,peripheral,24,334.7658999264236,21358_4
BW,Low,3,None,4,4.30043419997673,g,21358,4,peripheral,25,300.4341999767348,21358_4
BW,High,3,None,7,7.35042700008489,g,21358,4,peripheral,26,350.4270000848919,21358_4
BW,High,5,None,1.5,2.00084300001618,g,21358,4,peripheral,27,500.8430000161752,21358_4
RG,High,1,None,3.5,4.00111249997281,g,21358,4,peripheral,28,501.1124999728054,21358_4
RG,Low,14,None,2,2.33348879998084,g,21358,4,peripheral,29,333.4887999808416,21358_4
RG,High,1,None,3.0000000000000004,3.40050830005202,g,21358,4,peripheral,30,400.50830005202397,21358_4
BW,Low,12,None,1.5,1.85040960006882,g,21358,4,peripheral,31,350.40960006881505,21358_4
RG,Low,11,None,4,4.28421489999164,g,21358,4,peripheral,32,284.21489999163896,21358_4
BW,Low,1,None,2,2.3010854000458494,g,21358,3,central,1,301.0854000458494,21358_3
BW,High,1,None,7,7.484640499926172,g,21358,3,central,2,484.6404999261722,21358_3
RG,High,1,None,1,1.4669295999919996,g,21358,3,central,3,466.92959999199957,21358_3
RG,Low,1,None,1,1.3345773000037298,g,21358,3,central,4,334.57730000372976,21358_3
BW,Low,1,None,1,1.2510308000491932,g,21358,3,central,5,251.0308000491932,21358_3
RG,High,2,None,1,1.417827400029637,g,21358,3,central,6,417.8274000296369,21358_3
RG,Low,1,None,8,8.31711019994691,g,21358,3,central,7,317.11019994691014,21358_3
BW,High,1,None,4.500000000000001,4.883512099971995,g,21358,3,central,8,383.51209997199385,21358_3
RG,High,1,None,4.999999999999999,5.517930099973455,g,21358,3,central,9,517.930099973456,21358_3
RG,Low,7,None,1,1.5004273999948055,g,21358,3,central,10,500.4273999948057,21358_3
BW,High,1,None,1,1.433508999994956,g,21358,3,central,11,433.50899999495596,21358_3
RG,Low,2,None,7,7.367403400014155,g,21358,3,central,12,367.4034000141546,21358_3
BW,High,1,None,2,2.3839262999827042,g,21358,3,central,15,383.92629998270377,21358_3
BW,Low,10,None,1,1.2687488000374287,g,21358,3,central,16,268.74880003742874,21358_3
BW,Low,2,None,2,2.3516589000355452,g,21358,3,central,17,351.6589000355448,21358_3
RG,High,5,None,7,7.767373200040311,g,21358,3,central,18,767.3732000403106,21358_3
RG,Low,5,None,5.5,6.633841600036249,g,21358,3,central,19,1133.8416000362486,21358_3
RG,Low,11,None,1.5,1.8672415000619367,g,21358,3,central,20,367.2415000619369,21358_3
RG,High,11,None,4.999999999999999,5.366928100003861,g,21358,3,central,21,366.9281000038618,21358_3
BW,Low,6,None,4,4.267690600012429,g,21358,3,central,22,267.69060001242906,21358_3
BW,High,1,None,1,1.5003024999750778,g,21358,3,central,23,500.3024999750778,21358_3
BW,High,1,None,3.0000000000000004,3.4684822000563145,g,21358,3,central,24,468.482200056314,21358_3
RG,High,9,None,1.5,1.9011478999163955,g,21358,3,central,25,401.14789991639555,21358_3
BW,Low,1,None,2,2.300360399996862,g,21358,3,central,27,300.3603999968618,21358_3
RG,High,1,None,7,7.3671683999709785,g,21358,3,central,28,367.1683999709776,21358_3
BW,High,1,None,6.5,6.884317399933934,g,21358,3,central,29,384.3173999339342,21358_3
RG,Low,1,None,7.500000000000001,7.91716119996272,g,21358,3,central,30,417.16119996271937,21358_3
RG,Low,1,None,2.5,2.834052300080657,g,21358,3,central,31,334.052300080657,21358_3
BW,Low,11,None,1,1.3842806000029668,g,21358,3,central,32,384.2806000029668,21358_3
RG,Low,1,None,6.5,6.932722299941815,g,21358,2,central,1,432.72229994181544,21358_2
BW,High,1,None,1,1.4505078000947833,g,21358,2,central,2,450.5078000947833,21358_2
BW,High,1,None,1.5,1.9344243999803439,g,21358,2,central,3,434.4243999803441,21358_2
RG,High,1,None,1,1.316842700005509,g,21358,2,central,4,316.84270000550896,21358_2
BW,Low,1,None,2.5,2.8337921000784263,g,21358,2,central,6,333.7921000784263,21358_2
BW,Low,1,None,1,1.3003300999989733,g,21358,2,central,7,300.3300999989733,21358_2
RG,High,2,None,1.5,1.9172319000354037,g,21358,2,central,8,417.2319000354039,21358_2
BW,High,1,None,6.5,6.9014145999681205,g,21358,2,central,9,401.41459996812046,21358_2
BW,High,1,None,2.5,2.8836517999880016,g,21358,2,central,10,383.6517999880016,21358_2
RG,High,1,None,1,1.434076700010337,g,21358,2,central,11,434.07670001033694,21358_2
BW,Low,1,None,3.0000000000000004,3.3007350999396294,g,21358,2,central,12,300.7350999396285,21358_2
BW,Low,1,None,4.500000000000001,4.783322800067253,g,21358,2,central,13,283.3228000672525,21358_2
RG,High,1,None,5.5,5.9676426000660285,g,21358,2,central,14,467.64260006602854,21358_2
RG,Low,1,None,1.5,1.800204599974677,g,21358,2,central,15,300.20459997467697,21358_2
RG,Low,3,None,7.500000000000001,7.833873700001277,g,21358,2,central,16,333.8737000012761,21358_2
RG,High,8,None,1,1.4178018999518827,g,21358,2,central,17,417.8018999518829,21358_2
BW,High,2,None,2,2.500650899950415,g,21358,2,central,18,500.6508999504149,21358_2
BW,Low,3,None,6,6.250356699922122,g,21358,2,central,19,250.35669992212206,21358_2
RG,Low,18,None,2,2.400622200104408,g,21358,2,central,20,400.62220010440797,21358_2
BW,Low,1,None,2.5,2.850414799991995,g,21358,2,central,21,350.4147999919951,21358_2
BW,High,3,None,1,1.433935199980624,g,21358,2,central,23,433.935199980624,21358_2
RG,Low,1,None,8,8.350527500035241,g,21358,2,central,24,350.52750003524125,21358_2
RG,High,23,None,7.500000000000001,7.817581599927507,g,21358,2,central,25,317.58159992750643,21358_2
RG,High,3,None,2,2.5012561000185087,g,21358,2,central,26,501.25610001850873,21358_2
RG,Low,1,None,4.999999999999999,5.384993499959819,g,21358,2,central,28,384.99349995981993,21358_2
BW,High,1,None,6.5,6.834468999993987,g,21358,2,central,29,334.4689999939874,21358_2
RG,Low,3,None,1.5,1.900470900000073,g,21358,2,central,30,400.470900000073,21358_2
BW,Low,2,None,2.5,2.8008584999479353,g,21358,2,central,31,300.8584999479358,21358_2
BW,Low,1,None,2.5,2.784345299936831,g,21358,2,central,32,284.345299936831,21358_2
BW,High,1,None,7.500000000000001,7.984254000009969,g,21358,1,peripheral,1,484.25400000996797,21358_1
BW,Low,1,None,8,8.383993900031783,g,21358,1,peripheral,2,383.9939000317827,21358_1
BW,High,1,None,8,8.41772539995145,g,21358,1,peripheral,4,417.7253999514505,21358_1
BW,Low,2,None,1,1.3170205999631435,g,21358,1,peripheral,5,317.0205999631437,21358_1
RG,High,1,None,1,1.4346440999070182,g,21358,1,peripheral,6,434.64409990701824,21358_1
RG,Low,1,None,1.5,1.8342709999997169,g,21358,1,peripheral,7,334.2709999997169,21358_1
RG,Low,1,None,4.500000000000001,4.816886699991301,g,21358,1,peripheral,8,316.8866999912998,21358_1
RG,High,1,None,2,2.4338228999404237,g,21358,1,peripheral,9,433.8228999404241,21358_1
RG,Low,1,None,1,1.3174401000142097,g,21358,1,peripheral,10,317.4401000142095,21358_1
BW,Low,1,None,4,4.267510500038043,g,21358,1,peripheral,11,267.51050003804266,21358_1
RG,High,1,None,1,1.450027999933809,g,21358,1,peripheral,12,450.02799993380904,21358_1
RG,Low,1,None,1.5,1.7834779000841081,g,21358,1,peripheral,13,283.4779000841079,21358_1
BW,Low,21,None,1,1.384178299922496,g,21358,1,peripheral,14,384.1782999224961,21358_1
BW,High,1,None,1,1.417501899995841,g,21358,1,peripheral,15,417.5018999958411,21358_1
BW,High,5,None,2,2.3837850000709295,g,21358,1,peripheral,16,383.7850000709291,21358_1
BW,High,1,None,2.5,2.900634999969043,g,21358,1,peripheral,17,400.63499996904284,21358_1
RG,High,2,None,1,1.4500386000145227,g,21358,1,peripheral,18,450.0386000145229,21358_1
RG,High,1,None,4.999999999999999,5.40086870000232,g,21358,1,peripheral,19,400.868700002321,21358_1
BW,High,1,None,1,1.434326299931854,g,21358,1,peripheral,20,434.326299931854,21358_1
RG,Low,1,None,1,1.3343694999348372,g,21358,1,peripheral,21,334.3694999348372,21358_1
BW,Low,1,None,1,1.3014291999861598,g,21358,1,peripheral,22,301.4291999861598,21358_1
BW,Low,1,None,1,1.4008787999628112,g,21358,1,peripheral,23,400.8787999628112,21358_1
RG,Low,17,None,2,2.3677924999501556,g,21358,1,peripheral,25,367.79249995015607,21358_1
BW,Low,1,None,4.999999999999999,5.400453499983996,g,21358,1,peripheral,26,400.45349998399706,21358_1
BW,Low,12,None,2.5,2.817852700012736,g,21358,1,peripheral,27,317.852700012736,21358_1
BW,High,1,None,1.5,1.9516064000781626,g,21358,1,peripheral,28,451.6064000781623,21358_1
